frame_number,enemy_sue_x,enemy_inky_x,enemy_pinky_x,enemy_blinky_x,enemy_sue_y,enemy_inky_y,enemy_pinky_y,enemy_blinky_y,player_x,player_y,fruit_x,fruit_y,ghosts_count,player_direction,dots_eaten_count,player_score,num_lives,difficulty
328,89,82,82,46,50,77,77,50,49,98,0,0,3,3,5,50,2,4
329,89,82,82,46,50,77,77,50,48,98,0,0,3,3,5,50,2,4
330,90,82,82,44,50,78,79,50,48,98,0,0,3,3,5,50,2,4
331,90,82,82,44,50,78,79,50,47,98,0,0,3,3,5,50,2,4
332,91,82,83,43,50,79,80,50,47,98,0,0,3,3,5,50,2,4
333,91,82,83,43,50,79,80,50,45,98,0,0,3,3,5,50,2,4
334,92,82,85,42,50,80,80,50,45,98,0,0,3,3,5,50,2,4
335,92,82,85,42,50,80,80,50,44,98,0,0,3,3,5,50,2,4
336,93,84,86,42,50,80,80,48,44,98,0,0,3,3,5,50,2,4
337,93,84,86,42,50,80,80,48,42,98,0,0,3,3,6,60,2,4
338,94,85,88,42,50,80,80,46,42,98,0,0,3,3,6,60,2,4
339,94,85,88,42,50,80,80,46,42,98,0,0,3,3,6,60,2,4
340,95,86,90,42,50,80,80,44,42,98,0,0,3,3,6,60,2,4
341,95,86,90,42,50,80,80,44,42,98,0,0,3,3,6,60,2,4
342,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,4
343,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,4
344,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,4
345,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,4
346,97,88,94,42,50,80,80,40,42,98,0,0,3,3,6,60,2,4
347,97,88,94,42,50,80,80,40,42,98,0,0,3,3,6,60,2,4
348,98,89,94,42,50,80,78,38,42,98,0,0,3,3,6,60,2,4
349,98,89,94,42,50,80,78,38,42,98,0,0,3,3,6,60,2,4
350,99,90,94,42,50,80,76,37,42,98,0,0,3,3,6,60,2,4
